"DVSA5201 Theory car pass rates by gender, month and DTC",,,,,,,,,,,
,,,,,,,,,,,
Time Period Captured,April 2018 to March 2019,,,,,,,,,,
,,,,,,,,,,,
,Male tests,,,,Female tests ,,,,Total tests,,
 ,Conducted,Passes,Pass rate (%),,Conducted,Passes,Pass rate (%),,Conducted,Passes,Pass rate (%)
Aberdeen,,,,,,,,,,,
June 2018,484,239,49.4, ,254,128,50.4, ,738,367,49.7
July 2018,688,366,53.2, ,451,241,53.4, ,1139,607,53.3
August 2018,714,408,57.1, ,525,301,57.3, ,1240,710,57.3
September 2018,419,229,54.7, ,288,158,54.9, ,707,387,54.7
October 2018,797,433,54.3, ,526,282,53.6, ,1324,716,54.1
November 2018,745,388,52.1, ,545,292,53.6, ,1291,680,52.7
December 2018,644,305,47.4, ,531,263,49.5, ,1175,568,48.3
January 2019,666,332,49.8, ,438,234,53.4, ,1107,569,51.4
February 2019,758,396,52.2, ,559,281,50.3, ,1320,680,51.5
March 2019,740,395,53.4, ,596,297,49.8, ,1337,693,51.8
Limehouse C,7828,4055,51.8, ,5381,2811,52.2, ,13219,6875,52.0
 ,,,,,,,,,,,
Lincoln,,,,,,,,,,,
April 2018,256,132,51.6, ,232,128,55.2, ,488,260,53.3
May 2018,354,166,46.9, ,351,163,46.4, ,705,329,46.7
June 2018,264,119,45.1, ,287,148,51.6, ,552,267,48.4
July 2018,360,178,49.4, ,316,156,49.4, ,676,334,49.4
August 2018,374,192,51.3, ,340,167,49.1, ,714,359,50.3
September 2018,282,133,47.2, ,281,148,52.7, ,563,281,49.9
October 2018,307,143,46.6, ,300,135,45.0, ,607,278,45.8
November 2018,341,145,42.5, ,315,147,46.7, ,658,292,44.4
December 2018,294,132,44.9, ,255,123,48.2, ,550,256,46.5
January 2019,339,151,44.5, ,329,173,52.6, ,668,324,48.5
February 2019,276,119,43.1, ,309,158,51.1, ,585,277,47.4
March 2019,353,174,49.3, ,285,139,48.8, ,638,313,49.1
Lincoln,3800,1784,46.9, ,3600,1785,49.6, ,7404,3570,48.2
 ,,,,,,,,,,,
Liverpool,,,,,,,,,,,
April 2018,1119,516,46.1, ,1179,582,49.4, ,2301,1100,47.8
May 2018,1259,602,47.8, ,1172,547,46.7, ,2434,1152,47.3
June 2018,1142,539,47.2, ,1115,511,45.8, ,2260,1051,46.5
July 2018,1282,572,44.6, ,1294,658,50.9, ,2581,1233,47.8
August 2018,1151,554,48.1, ,1192,623,52.3, ,2346,1178,50.2
September 2018,1121,538,48.0, ,1037,511,49.3, ,2159,1050,48.6
October 2018,1249,606,48.5, ,1243,619,49.8, ,2497,1228,49.2
November 2018,1224,577,47.1, ,1184,564,47.6, ,2414,1144,47.4
December 2018,1117,479,42.9, ,1046,491,46.9, ,2165,971,44.8
January 2019,1176,529,45.0, ,1103,511,46.3, ,2282,1042,45.7
February 2019,1033,483,46.8, ,1081,536,49.6, ,2116,1020,48.2
March 2019,1236,555,44.9, ,1332,652,48.9, ,2569,1207,47.0
Liverpool,14109,6550,46.4, ,13978,6805,48.7, ,28124,13376,47.6
 ,,,,,,,,,,,
Lowestoft,,,,,,,,,,,
April 2018,193,79,40.9, ,192,97,50.5, ,385,176,45.7
May 2018,237,100,42.2, ,243,101,41.6, ,480,201,41.9
June 2018,232,95,40.9, ,211,97,46.0, ,443,192,43.3
July 2018,240,105,43.8, ,198,83,41.9, ,438,188,42.9
August 2018,274,113,41.2, ,264,115,43.6, ,538,228,42.4
September 2018,239,98,41.0, ,202,100,49.5, ,441,198,44.9
October 2018,272,113,41.5, ,230,108,47.0, ,502,221,44.0
November 2018,253,101,39.9, ,216,93,43.1, ,469,194,41.4
December 2018,215,83,38.6, ,196,82,41.8, ,411,165,40.1
January 2019,209,97,46.4, ,194,72,37.1, ,403,169,41.9
February 2019,204,86,42.2, ,212,98,46.2, ,416,184,44.2
March 2019,247,102,41.3, ,231,115,49.8, ,478,217,45.4
Lowestoft,2815,1172,41.6, ,2589,1161,44.8, ,5404,2333,43.2
 ,,,,,,,,,,,
Luton,,,,,,,,,,,
April 2018,617,290,47.0, ,633,279,44.1, ,1251,570,45.6
May 2018,817,309,37.8, ,832,365,43.9, ,1649,674,40.9
June 2018,822,329,40.0, ,718,320,44.6, ,1540,649,42.1
July 2018,694,272,39.2, ,707,323,45.7, ,1401,595,42.5
August 2018,863,363,42.1, ,770,335,43.5, ,1633,698,42.7
September 2018,673,284,42.2, ,654,289,44.2, ,1327,573,43.2
October 2018,726,309,42.6, ,750,332,44.3, ,1476,641,43.4
November 2018,843,350,41.5, ,740,299,40.4, ,1583,649,41.0
December 2018,664,283,42.6, ,698,279,40.0, ,1363,563,41.3
January 2019,761,292,38.4, ,688,296,43.0, ,1449,588,40.6
February 2019,750,306,40.8, ,739,319,43.2, ,1489,625,42.0
March 2019,757,304,40.2, ,741,341,46.0, ,1498,645,43.1
Luton,8987,3691,41.1, ,8670,3777,43.6, ,17659,7470,42.3
 ,,,,,,,,,,,
Manchester (Universal Square),,,,,,,,,,,
April 2018,1397,647,46.3, ,1166,625,53.6, ,2565,1274,49.7
May 2018,1719,780,45.4, ,1445,706,48.9, ,3165,1487,47.0
June 2018,1566,728,46.5, ,1328,667,50.2, ,2894,1395,48.2
July 2018,1530,712,46.5, ,1332,657,49.3, ,2863,1370,47.9
August 2018,1539,728,47.3, ,1418,751,53.0, ,2959,1480,50.0
September 2018,1177,550,46.7, ,972,463,47.6, ,2150,1014,47.2
October 2018,1337,603,45.1, ,1281,614,47.9, ,2619,1218,46.5
November 2018,1425,608,42.7, ,1356,647,47.7, ,2783,1257,45.2
December 2018,1324,534,40.3, ,1183,535,45.2, ,2509,1070,42.6
January 2019,1493,629,42.1, ,1076,487,45.3, ,2571,1117,43.4
February 2019,1462,667,45.6, ,1233,603,48.9, ,2696,1271,47.1
March 2019,1411,621,44.0, ,1288,615,47.7, ,2700,1236,45.8
Manchester (Universal Square),17380,7807,44.9, ,15078,7370,48.9, ,32474,15189,46.8
 ,,,,,,,,,,,
Mansfield,,,,,,,,,,,
April 2018,347,159,45.8, ,309,152,49.2, ,656,311,47.4
May 2018,412,183,44.4, ,383,165,43.1, ,795,348,43.8
June 2018,340,147,43.2, ,332,154,46.4, ,672,301,44.8
July 2018,349,155,44.4, ,375,169,45.1, ,724,324,44.8
August 2018,395,152,38.5, ,424,219,51.7, ,819,371,45.3
September 2018,331,157,47.4, ,316,161,50.9, ,647,318,49.1
October 2018,346,147,42.5, ,357,191,53.5, ,703,338,48.1
November 2018,407,163,40.0, ,398,175,44.0, ,805,338,42.0
December 2018,359,135,37.6, ,277,131,47.3, ,636,266,41.8
January 2019,320,122,38.1, ,253,110,43.5, ,573,232,40.5
February 2019,374,175,46.8, ,301,143,47.5, ,675,318,47.1
March 2019,454,196,43.2, ,390,182,46.7, ,844,378,44.8
Mansfield,4434,1891,42.6, ,4115,1952,47.4, ,8549,3843,45.0
 ,,,,,,,,,,,
Merthyr Tydfil,,,,,,,,,,,
April 2018,336,150,44.6, ,289,132,45.7, ,625,282,45.1
May 2018,465,203,43.7, ,376,180,47.9, ,841,383,45.5
June 2018,353,158,44.8, ,324,159,49.1, ,677,317,46.8
July 2018,381,169,44.4, ,328,166,50.6, ,709,335,47.2
August 2018,384,169,44.0, ,417,209,50.1, ,801,378,47.2
September 2018,303,139,45.9, ,274,140,51.1, ,577,279,48.4
October 2018,389,152,39.1, ,376,192,51.1, ,765,344,45.0
November 2018,358,146,40.8, ,350,167,47.7, ,708,313,44.2
December 2018,308,119,38.6, ,329,144,43.8, ,637,263,41.3
January 2019,326,156,47.9, ,281,145,51.6, ,607,301,49.6
February 2019,353,161,45.6, ,323,134,41.5, ,676,295,43.6
March 2019,320,152,47.5, ,319,157,49.2, ,639,309,48.4
Merthyr Tydfil,4276,1874,43.8, ,3986,1925,48.3, ,8262,3799,46.0
 ,,,,,,,,,,,
Middlesbrough,,,,,,,,,,,
April 2018,822,351,42.7, ,867,448,51.7, ,1690,800,47.3
May 2018,1003,454,45.3, ,972,439,45.2, ,1976,894,45.2
June 2018,855,368,43.0, ,874,418,47.8, ,1730,787,45.5
July 2018,836,367,43.9, ,837,409,48.9, ,1673,776,46.4
August 2018,892,433,48.5, ,840,444,52.9, ,1732,877,50.6
September 2018,799,343,42.9, ,718,370,51.5, ,1517,713,47.0
October 2018,941,437,46.4, ,915,482,52.7, ,1857,919,49.5
November 2018,1062,450,42.4, ,983,422,42.9, ,2046,873,42.7
December 2018,936,357,38.1, ,715,321,44.9, ,1651,678,41.1
January 2019,880,376,42.7, ,706,323,45.8, ,1586,699,44.1
February 2019,864,402,46.5, ,702,347,49.4, ,1566,749,47.8
March 2019,991,427,43.1, ,884,461,52.1, ,1875,888,47.4
Middlesbrough,10881,4765,43.8, ,10013,4884,48.8, ,20899,9653,46.2
 ,,,,,,,,,,,
Milton Keynes,,,,,,,,,,,
April 2018,678,283,41.7, ,619,313,50.6, ,1297,596,46.0
May 2018,755,337,44.6, ,662,300,45.3, ,1417,637,45.0
June 2018,710,336,47.3, ,722,373,51.7, ,1432,709,49.5
July 2018,738,355,48.1, ,727,360,49.5, ,1465,715,48.8
August 2018,728,334,45.9, ,740,378,51.1, ,1468,712,48.5
September 2018,490,235,48.0, ,521,266,51.1, ,1011,501,49.6
October 2018,570,260,45.6, ,544,278,51.1, ,1114,538,48.3
November 2018,683,300,43.9, ,756,366,48.4, ,1439,666,46.3
December 2018,674,285,42.3, ,614,287,46.7, ,1288,572,44.4
January 2019,555,256,46.1, ,578,283,49.0, ,1133,539,47.6
February 2019,731,300,41.0, ,724,350,48.3, ,1455,650,44.7
March 2019,708,324,45.8, ,724,353,48.8, ,1432,677,47.3
Milton Keynes,8020,3605,45.0, ,7931,3907,49.3, ,15951,7512,47.1
 ,,,,,,,,,,,
Morpeth,,,,,,,,,,,
April 2018,191,108,56.5, ,208,102,49.0, ,400,211,52.8
May 2018,185,94,50.8, ,195,101,51.8, ,380,195,51.3
June 2018,245,118,48.2, ,235,123,52.3, ,480,241,50.2
July 2018,178,83,46.6, ,158,89,56.3, ,337,173,51.3
August 2018,249,128,51.4, ,216,115,53.2, ,465,243,52.3
September 2018,175,84,48.0, ,172,84,48.8, ,348,168,48.3
October 2018,207,100,48.3, ,191,112,58.6, ,399,213,53.4
November 2018,244,111,45.5, ,239,99,41.4, ,483,210,43.5
December 2018,126,71,56.3, ,132,66,50.0, ,258,137,53.1
January 2019,133,60,45.1, ,110,51,46.4, ,243,111,45.7
February 2019,234,115,49.1, ,221,111,50.2, ,455,226,49.7
March 2019,204,101,49.5, ,219,108,49.3, ,423,209,49.4
Morpeth,2371,1173,49.5, ,2296,1161,50.6, ,4671,2337,50.0
 ,,,,,,,,,,,
New Romney,,,,,,,,,,,
May 2018,..,..,.., ,..,..,33.3, ,..,..,20.0
July 2018,..,..,60.0, ,..,..,.., ,..,..,37.5
September 2018,..,..,42.9, ,..,..,75.0, ,11,6,54.5
November 2018,..,..,50.0, ,..,..,20.0, ,..,..,36.4
January 2019,..,..,66.7, ,..,..,60.0, ,..,..,62.5
March 2019,..,..,33.3, ,..,..,40.0, ,..,..,36.4
New Romney,31,13,41.9, ,28,11,39.3, ,59,24,40.7
 ,,,,,,,,,,,
Newcastle,,,,,,,,,,,
April 2018,1173,571,48.7, ,1088,568,52.2, ,2262,1139,50.4
May 2018,1284,622,48.4, ,1144,614,53.7, ,2431,1238,50.9
June 2018,1126,541,48.0, ,1022,560,54.8, ,2149,1102,51.3
July 2018,1087,502,46.2, ,1057,555,52.5, ,2146,1058,49.3
August 2018,1251,610,48.8, ,1199,648,54.0, ,2450,1258,51.3
September 2018,958,479,50.0, ,941,517,54.9, ,1899,996,52.4
October 2018,1212,606,50.0, ,1110,599,54.0, ,2324,1206,51.9
November 2018,1281,598,46.7, ,1207,628,52.0, ,2491,1228,49.3
December 2018,1131,500,44.2, ,996,489,49.1, ,2127,989,46.5
January 2019,845,384,45.4, ,792,418,52.8, ,1637,802,49.0
February 2019,1063,529,49.8, ,975,493,50.6, ,2039,1022,50.1
March 2019,1349,677,50.2, ,1227,635,51.8, ,2578,1314,51.0
Newcastle,13760,6619,48.1, ,12758,6724,52.7, ,26533,13352,50.3
 ,,,,,,,,,,,
Newport (Gwent),,,,,,,,,,,
April 2018,432,201,46.5, ,317,158,49.8, ,749,359,47.9
May 2018,495,215,43.4, ,465,202,43.4, ,960,417,43.4
June 2018,414,181,43.7, ,375,186,49.6, ,789,367,46.5
July 2018,448,199,44.4, ,362,176,48.6, ,810,375,46.3
August 2018,437,215,49.2, ,407,216,53.1, ,844,431,51.1
September 2018,370,158,42.7, ,326,163,50.0, ,696,321,46.1
October 2018,403,182,45.2, ,366,172,47.0, ,769,354,46.0
November 2018,473,191,40.4, ,444,208,46.8, ,917,399,43.5
December 2018,377,158,41.9, ,328,133,40.5, ,705,291,41.3
January 2019,395,167,42.3, ,337,151,44.8, ,733,318,43.4
February 2019,384,167,43.5, ,389,160,41.1, ,774,327,42.2
March 2019,421,191,45.4, ,388,184,47.4, ,809,375,46.4
Newport (Gwent),5049,2225,44.1, ,4504,2109,46.8, ,9555,4334,45.4
 ,,,,,,,,,,,
Newport-Isle Wight,,,,,,,,,,,
April 2018,99,56,56.6, ,107,58,54.2, ,206,114,55.3
May 2018,109,45,41.3, ,104,45,43.3, ,213,90,42.3
June 2018,123,60,48.8, ,98,57,58.2, ,221,117,52.9
July 2018,142,57,40.1, ,125,64,51.2, ,267,121,45.3
August 2018,172,96,55.8, ,156,84,53.8, ,328,180,54.9
September 2018,136,59,43.4, ,121,57,47.1, ,257,116,45.1
October 2018,150,61,40.7, ,128,66,51.6, ,278,127,45.7
November 2018,137,72,52.6, ,124,72,58.1, ,261,144,55.2
December 2018,122,62,50.8, ,86,41,47.7, ,208,103,49.5
January 2019,118,40,33.9, ,92,50,54.3, ,210,90,42.9
February 2019,104,50,48.1, ,100,49,49.0, ,204,99,48.5
March 2019,139,59,42.4, ,131,65,49.6, ,270,124,45.9
Newport-Isle Wight,1551,717,46.2, ,1372,708,51.6, ,2923,1425,48.8
 ,,,,,,,,,,,
Northallerton2,,,,,,,,,,,
April 2018,77,41,53.2, ,72,39,54.2, ,149,80,53.7
May 2018,112,58,51.8, ,95,54,56.8, ,207,112,54.1
June 2018,93,37,39.8, ,61,33,54.1, ,154,70,45.5
July 2018,79,42,53.2, ,73,43,58.9, ,153,86,56.2
August 2018,79,48,60.8, ,83,48,57.8, ,162,96,59.3
September 2018,69,33,47.8, ,66,30,45.5, ,135,63,46.7
October 2018,74,40,54.1, ,71,39,54.9, ,145,79,54.5
November 2018,87,38,43.7, ,99,53,53.5, ,186,91,48.9
December 2018,102,48,47.1, ,87,50,57.5, ,189,98,51.9
January 2019,88,43,48.9, ,75,40,53.3, ,163,83,50.9
February 2019,97,47,48.5, ,75,45,60.0, ,172,92,53.5
March 2019,92,36,39.1, ,82,46,56.1, ,174,82,47.1
Northallerton2,1049,511,48.7, ,939,520,55.4, ,1989,1032,51.9
 ,,,,,,,,,,,
Northampton,,,,,,,,,,,
April 2018,734,321,43.7, ,704,348,49.4, ,1439,669,46.5
May 2018,846,368,43.5, ,752,334,44.4, ,1598,702,43.9
June 2018,720,298,41.4, ,657,303,46.1, ,1377,601,43.6
July 2018,721,324,44.9, ,711,336,47.3, ,1432,660,46.1
August 2018,704,340,48.3, ,777,404,52.0, ,1481,744,50.2
September 2018,617,286,46.4, ,616,277,45.0, ,1233,563,45.7
October 2018,645,292,45.3, ,624,301,48.2, ,1269,593,46.7
November 2018,724,312,43.1, ,702,326,46.4, ,1426,638,44.7
December 2018,740,328,44.3, ,648,300,46.3, ,1388,628,45.2
January 2019,580,239,41.2, ,492,223,45.3, ,1072,462,43.1
February 2019,697,300,43.0, ,672,331,49.3, ,1369,631,46.1
March 2019,798,365,45.7, ,703,358,50.9, ,1501,723,48.2
Northampton,8526,3773,44.3, ,8058,3841,47.7, ,16585,7614,45.9
 ,,,,,,,,,,,
Norwich (Prince of Wales Road),,,,,,,,,,,
April 2018,531,301,56.7, ,486,269,55.3, ,1017,570,56.0
May 2018,635,316,49.8, ,630,357,56.7, ,1265,673,53.2
June 2018,506,253,50.0, ,467,273,58.5, ,973,526,54.1
July 2018,525,277,52.8, ,534,297,55.6, ,1059,574,54.2
August 2018,709,347,48.9, ,672,377,56.1, ,1381,724,52.4
September 2018,552,269,48.7, ,537,326,60.7, ,1089,595,54.6
October 2018,550,267,48.5, ,506,275,54.3, ,1056,542,51.3
November 2018,654,346,52.9, ,556,293,52.7, ,1210,639,52.8
December 2018,527,246,46.7, ,479,257,53.7, ,1006,503,50.0
January 2019,562,264,47.0, ,464,238,51.3, ,1026,502,48.9
February 2019,532,263,49.4, ,535,280,52.3, ,1067,543,50.9
March 2019,641,325,50.7, ,583,324,55.6, ,1224,649,53.0
Norwich (Prince of Wales Road),6924,3474,50.2, ,6449,3566,55.3, ,13373,7040,52.6
 ,,,,,,,,,,,
Nottingham,,,,,,,,,,,
April 2018,968,471,48.7, ,840,445,53.0, ,1808,916,50.7
May 2018,1114,483,43.4, ,1113,582,52.3, ,2227,1065,47.8
June 2018,1062,476,44.8, ,965,510,52.8, ,2028,987,48.7
July 2018,960,454,47.3, ,896,459,51.2, ,1856,913,49.2
August 2018,1085,537,49.5, ,1057,528,50.0, ,2142,1065,49.7
September 2018,908,430,47.4, ,818,435,53.2, ,1726,865,50.1
October 2018,940,440,46.8, ,843,425,50.4, ,1783,865,48.5
November 2018,1081,465,43.0, ,1006,505,50.2, ,2088,971,46.5
December 2018,1006,436,43.3, ,898,418,46.5, ,1904,854,44.9
January 2019,732,312,42.6, ,736,336,45.7, ,1468,648,44.1
February 2019,936,421,45.0, ,858,437,50.9, ,1794,858,47.8
March 2019,1211,559,46.2, ,1087,551,50.7, ,2298,1110,48.3
Nottingham,12003,5484,45.7, ,11117,5631,50.7, ,23122,11117,48.1
 ,,,,,,,,,,,
Oban,,,,,,,,,,,
April 2018,14,9,64.3, ,12,7,58.3, ,26,16,61.5
May 2018,23,6,26.1, ,25,16,64.0, ,48,22,45.8
June 2018,15,7,46.7, ,17,10,58.8, ,32,17,53.1
July 2018,21,11,52.4, ,20,12,60.0, ,41,23,56.1
August 2018,19,7,36.8, ,21,6,28.6, ,41,14,34.1
September 2018,18,10,55.6, ,26,11,42.3, ,44,21,47.7
October 2018,31,10,32.3, ,22,8,36.4, ,53,18,34.0
November 2018,18,9,50.0, ,19,10,52.6, ,37,19,51.4
December 2018,20,10,50.0, ,19,9,47.4, ,39,19,48.7
January 2019,29,17,58.6, ,12,9,75.0, ,41,26,63.4
February 2019,19,7,36.8, ,20,12,60.0, ,39,19,48.7
March 2019,26,8,30.8, ,18,11,61.1, ,44,19,43.2
Oban,253,111,43.9, ,231,121,52.4, ,485,233,48.0
 ,,,,,,,,,,,
Oldham,,,,,,,,,,,
April 2018,669,271,40.5, ,588,283,48.1, ,1257,554,44.1
May 2018,810,306,37.8, ,723,316,43.7, ,1534,623,40.6
June 2018,756,285,37.7, ,658,295,44.8, ,1414,580,41.0
July 2018,784,343,43.8, ,693,298,43.0, ,1477,641,43.4
August 2018,792,339,42.8, ,702,312,44.4, ,1494,651,43.6
September 2018,591,245,41.5, ,573,241,42.1, ,1164,486,41.8
October 2018,695,298,42.9, ,652,292,44.8, ,1347,590,43.8
November 2018,823,322,39.1, ,749,297,39.7, ,1572,619,39.4
December 2018,724,298,41.2, ,626,268,42.8, ,1350,566,41.9
January 2019,754,286,37.9, ,623,240,38.5, ,1377,526,38.2
February 2019,679,266,39.2, ,675,275,40.7, ,1354,541,40.0
March 2019,736,283,38.5, ,749,331,44.2, ,1485,614,41.3
Oldham,8813,3542,40.2, ,8011,3448,43.0, ,16825,6991,41.6
 ,,,,,,,,,,,
Oxford,,,,,,,,,,,
April 2018,617,314,50.9, ,558,322,57.7, ,1175,636,54.1
May 2018,647,319,49.3, ,675,359,53.2, ,1322,678,51.3
June 2018,619,312,50.4, ,632,357,56.5, ,1251,669,53.5
July 2018,567,300,52.9, ,617,337,54.6, ,1184,637,53.8
August 2018,649,329,50.7, ,683,380,55.6, ,1332,709,53.2
September 2018,636,307,48.3, ,614,344,56.0, ,1250,651,52.1
October 2018,713,335,47.0, ,638,373,58.5, ,1351,708,52.4
November 2018,703,332,47.2, ,650,336,51.7, ,1353,668,49.4
December 2018,602,258,42.9, ,492,251,51.0, ,1094,509,46.5
January 2019,598,288,48.2, ,511,273,53.4, ,1109,561,50.6
February 2019,649,312,48.1, ,513,273,53.2, ,1162,585,50.3
March 2019,691,325,47.0, ,591,327,55.3, ,1282,652,50.9
Oxford,7691,3731,48.5, ,7174,3932,54.8, ,14865,7663,51.6
 ,,,,,,,,,,,
Penzance,,,,,,,,,,,
April 2018,69,33,47.8, ,90,43,47.8, ,159,76,47.8
May 2018,69,35,50.7, ,79,39,49.4, ,148,74,50.0
June 2018,127,58,45.7, ,98,49,50.0, ,225,107,47.6
July 2018,87,39,44.8, ,97,49,50.5, ,184,88,47.8
August 2018,88,49,55.7, ,82,45,54.9, ,170,94,55.3
September 2018,102,41,40.2, ,103,53,51.5, ,205,94,45.9
October 2018,88,45,51.1, ,80,37,46.3, ,168,82,48.8
November 2018,72,40,55.6, ,85,38,44.7, ,157,78,49.7
December 2018,74,31,41.9, ,63,28,44.4, ,137,59,43.1
January 2019,80,40,50.0, ,81,42,51.9, ,161,82,50.9
February 2019,66,30,45.5, ,71,33,46.5, ,137,63,46.0
March 2019,82,34,41.5, ,75,30,40.0, ,157,64,40.8
Penzance,1004,475,47.3, ,1004,486,48.4, ,2008,961,47.9
 ,,,,,,,,,,,
Peterborough,,,,,,,,,,,
April 2018,492,228,46.3, ,523,263,50.3, ,1015,491,48.4
May 2018,716,309,43.2, ,622,303,48.7, ,1339,612,45.7
June 2018,610,288,47.2, ,553,254,45.9, ,1164,543,46.6
July 2018,576,256,44.4, ,549,251,45.7, ,1125,507,45.1
August 2018,613,310,50.6, ,616,327,53.1, ,1230,638,51.9
September 2018,484,227,46.9, ,427,212,49.6, ,911,439,48.2
October 2018,542,251,46.3, ,571,282,49.4, ,1113,533,47.9
November 2018,616,271,44.0, ,582,274,47.1, ,1198,545,45.5
December 2018,598,250,41.8, ,512,234,45.7, ,1110,484,43.6
January 2019,456,191,41.9, ,441,206,46.7, ,897,397,44.3
February 2019,602,264,43.9, ,582,276,47.4, ,1184,540,45.6
March 2019,601,278,46.3, ,566,267,47.2, ,1167,545,46.7
Peterborough,6906,3123,45.2, ,6544,3149,48.1, ,13453,6274,46.6
 ,,,,,,,,,,,
Peterhead,,,,,,,,,,,
April 2018,..,..,50.0, ,..,..,60.0, ,11,6,54.5
June 2018,..,..,60.0, ,..,..,20.0, ,..,..,40.0
August 2018,..,..,28.6, ,..,..,80.0, ,12,6,50.0
October 2018,..,..,66.7, ,..,..,62.5, ,11,7,63.6
December 2018,..,..,.., ,..,..,.., ,..,..,57.1
February 2019,..,..,60.0, ,..,..,80.0, ,10,7,70.0
Peterhead,29,13,44.8, ,32,21,65.6, ,61,34,55.7
 ,,,,,,,,,,,
Pitlochry2,,,,,,,,,,,
May 2018,12,7,58.3, ,12,6,50.0, ,24,13,54.2
June 2018,..,..,20.0, ,..,..,75.0, ,..,..,44.4
July 2018,..,..,66.7, ,..,..,80.0, ,8,6,75.0
August 2018,..,..,80.0, ,..,..,60.0, ,10,7,70.0
October 2018,..,..,25.0, ,..,..,75.0, ,..,..,41.7
December 2018,..,..,75.0, ,..,..,60.0, ,9,6,66.7
February 2019,..,..,50.0, ,..,..,50.0, ,..,..,50.0
Pitlochry2,41,21,51.2, ,39,24,61.5, ,80,45,56.3
 ,,,,,,,,,,,
Plymouth,,,,,,,,,,,
April 2018,443,218,49.2, ,410,216,52.7, ,853,434,50.9
May 2018,566,260,45.9, ,535,285,53.3, ,1101,545,49.5
June 2018,541,268,49.5, ,467,225,48.2, ,1008,493,48.9
July 2018,495,234,47.3, ,452,238,52.7, ,947,472,49.8
August 2018,566,273,48.2, ,522,289,55.4, ,1088,562,51.7
September 2018,463,203,43.8, ,400,205,51.3, ,864,409,47.3
October 2018,496,229,46.2, ,437,234,53.5, ,933,463,49.6
November 2018,505,222,44.0, ,457,213,46.6, ,962,435,45.2
December 2018,437,184,42.1, ,393,186,47.3, ,830,370,44.6
January 2019,409,179,43.8, ,387,202,52.2, ,796,381,47.9
February 2019,508,242,47.6, ,437,214,49.0, ,945,456,48.3
March 2019,439,208,47.4, ,481,234,48.6, ,920,442,48.0
Plymouth,5868,2720,46.4, ,5378,2741,51.0, ,11247,5462,48.6
 ,,,,,,,,,,,
Portree,,,,,,,,,,,
April 2018,..,..,33.3, ,..,..,50.0, ,..,..,37.5
June 2018,..,..,66.7, ,..,..,66.7, ,12,8,66.7
August 2018,..,..,66.7, ,..,..,66.7, ,..,..,66.7
October 2018,..,..,40.0, ,..,..,71.4, ,12,7,58.3
December 2018,..,..,66.7, ,..,..,50.0, ,..,..,57.1
February 2019,..,..,33.3, ,..,..,66.7, ,12,6,50.0
Portree,29,14,48.3, ,28,18,64.3, ,57,32,56.1
 ,,,,,,,,,,,
Portsmouth,,,,,,,,,,,
April 2018,332,162,48.8, ,340,166,48.8, ,672,328,48.8
May 2018,453,209,46.1, ,447,214,47.9, ,900,423,47.0
June 2018,373,165,44.2, ,371,178,48.0, ,744,343,46.1
July 2018,387,174,45.0, ,375,168,44.8, ,762,342,44.9
August 2018,446,233,52.2, ,389,198,50.9, ,835,431,51.6
September 2018,349,155,44.4, ,337,161,47.8, ,686,316,46.1
October 2018,354,160,45.2, ,354,160,45.2, ,708,320,45.2
November 2018,372,171,46.0, ,400,160,40.0, ,772,331,42.9
December 2018,283,133,47.0, ,302,128,42.4, ,585,261,44.6
January 2019,349,151,43.3, ,366,166,45.4, ,716,317,44.3
February 2019,407,188,46.2, ,376,167,44.4, ,783,355,45.3
March 2019,379,169,44.6, ,405,191,47.2, ,785,361,46.0
Portsmouth,4484,2070,46.2, ,4462,2057,46.1, ,8948,4128,46.1
 ,,,,,,,,,,,
Preston,,,,,,,,,,,
April 2018,1042,495,47.5, ,1030,510,49.5, ,2072,1005,48.5
May 2018,1175,528,44.9, ,1051,537,51.1, ,2226,1065,47.8
June 2018,925,440,47.6, ,843,411,48.8, ,1768,851,48.1
July 2018,931,460,49.4, ,963,489,50.8, ,1894,949,50.1
August 2018,1115,536,48.1, ,1062,577,54.3, ,2177,1113,51.1
September 2018,872,392,45.0, ,756,404,53.4, ,1628,796,48.9
October 2018,1083,484,44.7, ,983,522,53.1, ,2067,1006,48.7
November 2018,1041,482,46.3, ,917,445,48.5, ,1959,927,47.3
December 2018,1057,455,43.0, ,897,425,47.4, ,1955,881,45.1
January 2019,975,445,45.6, ,919,433,47.1, ,1894,878,46.4
February 2019,1033,481,46.6, ,965,456,47.3, ,2000,938,46.9
March 2019,1178,541,45.9, ,1106,553,50.0, ,2285,1095,47.9
Preston,12427,5739,46.2, ,11492,5762,50.1, ,23925,11504,48.1
 ,,,,,,,,,,,
Reading,,,,,,,,,,,
April 2018,795,383,48.2, ,768,404,52.6, ,1563,787,50.4
May 2018,1133,538,47.5, ,972,508,52.3, ,2106,1047,49.7
June 2018,925,454,49.1, ,841,422,50.2, ,1766,876,49.6
July 2018,921,443,48.1, ,858,448,52.2, ,1779,891,50.1
August 2018,954,496,52.0, ,847,485,57.3, ,1802,981,54.4
September 2018,781,392,50.2, ,695,378,54.4, ,1477,770,52.1
October 2018,825,425,51.5, ,804,419,52.1, ,1632,845,51.8
November 2018,865,414,47.9, ,840,419,49.9, ,1706,834,48.9
December 2018,693,321,46.3, ,681,361,53.0, ,1374,682,49.6
